"Parent Molecule ChEMBL ID";"Parent Molecule Name";"Parent Molecule Type";"Max Phase";"First Approval";"USAN Stem";"Smiles";"Mechanism of Action";"Mechanism Comment";"Selectivity Comment";"Target ChEMBL ID";"Target Name";"Action Type";"Target Type";"Target Organism";"Binding Site Name";"Binding Site Comment";"References";"Synonyms";"Parent Molecule ChEMBL ID"
"CHEMBL1201527";"TECHNETIUM TC 99M RED BLOOD CELLS";"Unknown";"4";"1991";"";"None";"Diagnostic agent";"";"";"";"";"None";"";"";"";"";"{'CHEMBL1201527': [{'ref_id': 'setid=9f999b75-8a66-40bf-9352-478850b41225', 'ref_url': 'https://dailymed.nlm.nih.gov/dailymed/fda/fdaDrugXsl.cfm?setid=9f999b75-8a66-40bf-9352-478850b41225', 'ref_type': 'DailyMed'}]}";"Technetium tc 99m red blood cells (USAN, USP)|";"CHEMBL1201527"
"CHEMBL2108677";"PEGINTERFERON BETA-1A";"Protein";"4";"2014";"'peg-'";"None";"Interferon alpha/beta receptor agonist";"";"";"CHEMBL2364170";"Interferon alpha/beta receptor";"AGONIST";"PROTEIN COMPLEX";"Homo sapiens";"";"";"{'CHEMBL2108677': [{'ref_id': 'label/2014/125499lbl.pdf', 'ref_url': 'http://www.accessdata.fda.gov/drugsatfda_docs/label/2014/125499lbl.pdf', 'ref_type': 'FDA'}]}";"Peginterferon beta-1a (INN, USAN)|";"CHEMBL2108677"
"CHEMBL1076903";"VARENICLINE";"Small molecule";"4";"2006";"'-nicline'";"c1cnc2cc3c(cc2n1)[C@@H]1CNC[C@H]3C1";"Neuronal acetylcholine receptor; alpha4/beta2 agonist";"";"";"CHEMBL1907589";"Neuronal acetylcholine receptor; alpha4/beta2";"AGONIST";"PROTEIN COMPLEX";"Homo sapiens";"";"";"{'CHEMBL6067972': [{'ref_id': 'setid=27c6abf0-6551-4333-980d-309b9c1eeba3#nlm34090-1', 'ref_url': 'http://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=27c6abf0-6551-4333-980d-309b9c1eeba3#nlm34090-1', 'ref_type': 'DailyMed'}]}";"Varenicline (INN, MI)|Varenicline tartrate (MI, USAN)|";"CHEMBL1076903"
"CHEMBL2079130";"VONOPRAZAN";"Small molecule";"4";"2022";"'-prazan'";"CNCc1cc(-c2ccccc2F)n(S(=O)(=O)c2cccnc2)c1";"Potassium-transporting ATPase inhibitor";"";"Inhibits human muscarine M1, M2, and M3 receptors, rat L-type calcium channel, rat sodium channel, rat serotonin 5-HT2 receptor, and guinea-pig sigma receptor by ≥50% but at concentrations higher than the Cmax.";"CHEMBL2095173";"Potassium-transporting ATPase";"INHIBITOR";"PROTEIN COMPLEX";"Homo sapiens";"";"";"{'CHEMBL2064032': [{'ref_id': 'https://www.pmda.go.jp/files/000211075.pdf', 'ref_url': 'https://www.pmda.go.jp/files/000211075.pdf', 'ref_type': 'PMDA'}]}";"Vonoprazan fumarate (JAN, MI, USAN)|Vonoprazan (INN, MI, USAN)|";"CHEMBL2079130"
"CHEMBL1194666";"DIETHYLPROPION";"Small molecule";"4";"1959";"";"CCN(CC)C(C)C(=O)c1ccccc1";"Dopamine transporter inhibitor";"";"";"CHEMBL238";"Sodium-dependent dopamine transporter";"INHIBITOR";"SINGLE PROTEIN";"Homo sapiens";"";"";"{'CHEMBL1693': [{'ref_id': 'setid=ba26f274-f385-49be-aef1-7041d146b9f7#nlm34090-1', 'ref_url': 'http://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=ba26f274-f385-49be-aef1-7041d146b9f7#nlm34090-1', 'ref_type': 'DailyMed'}, {'ref_id': '0443-059748 PP. 406', 'ref_url': 'http://www.isbnsearch.org/isbn/0443059748', 'ref_type': 'ISBN'}, {'ref_id': '16767304', 'ref_url': 'http://europepmc.org/abstract/MED/16767304', 'ref_type': 'PubMed'}, {'ref_id': '21197148', 'ref_url': 'http://europepmc.org/abstract/MED/21197148', 'ref_type': 'PubMed'}]}";"Diethylpropion hydrochloride (MI)|Diethylpropion hydrochloride civ (USP)|Amfepramone (DCF, INN)|Diethylpropion (MI)|";"CHEMBL1194666"
"CHEMBL923";"RISEDRONIC ACID";"Small molecule";"4";"1998";"'-dronate'";"O=P(O)(O)C(O)(Cc1cccnc1)P(=O)(O)O";"Farnesyl diphosphate synthase inhibitor";"Binds to the bone matrix (hydroxyapatite), and when the bone starts to be reabsorbed the compound is released and taken up by osteoclasts, inhibiting protein prenylation of the GTPases involved in the formation of the ruffled border";"";"CHEMBL1782";"Farnesyl pyrophosphate synthase";"INHIBITOR";"SINGLE PROTEIN";"Homo sapiens";"";"";"{'CHEMBL1654': [{'ref_id': 'setid=4423d70a-b120-4653-bcf3-0c5ea8b97b0e', 'ref_url': 'http://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=4423d70a-b120-4653-bcf3-0c5ea8b97b0e', 'ref_type': 'DailyMed'}, {'ref_id': '11160603', 'ref_url': 'http://europepmc.org/abstract/MED/11160603', 'ref_type': 'PubMed'}, {'ref_id': '15028820', 'ref_url': 'http://europepmc.org/abstract/MED/15028820', 'ref_type': 'PubMed'}, {'ref_id': '16006204', 'ref_url': 'http://europepmc.org/abstract/MED/16006204', 'ref_type': 'PubMed'}, {'ref_id': '16835450', 'ref_url': 'http://europepmc.org/abstract/MED/16835450', 'ref_type': 'PubMed'}]}";"Risedronate sodium (USAN, USP)|Risedronic acid monosodium salt (MI)|Risedronic acid (INN, MI)|";"CHEMBL923"
"CHEMBL2220486";"LUCITANIB";"Small molecule";"2";"None";"'-anib'";"CNC(=O)c1cccc2cc(Oc3ccnc4cc(OCC5(N)CC5)c(OC)cc34)ccc12";"Fibroblast growth factor receptor 2 inhibitor";"E-3810 is an ambiguous research code for this compouynd, also research code for rabeprazole, a proton pump inhibitor.";"";"CHEMBL4142";"Fibroblast growth factor receptor 2";"INHIBITOR";"SINGLE PROTEIN";"Homo sapiens";"";"";"{'CHEMBL2220486': [{'ref_id': 'http://bit.ly/1ZGqyT3', 'ref_url': 'http://bit.ly/1ZGqyT3', 'ref_type': 'Other'}, {'ref_id': '21212416', 'ref_url': 'http://europepmc.org/abstract/MED/21212416', 'ref_type': 'PubMed'}, {'ref_id': '22304225', 'ref_url': 'http://europepmc.org/abstract/MED/22304225', 'ref_type': 'PubMed'}]}";"Lucitanib (INN, USAN, USAN)|";"CHEMBL2220486"
"CHEMBL5189739";"BEROTRALSTAT";"Small molecule";"4";"2020";"'-stat'";"N#Cc1cccc([C@@H](NCC2CC2)c2ccc(F)c(NC(=O)c3cc(C(F)(F)F)nn3-c3cccc(CN)c3)c2)c1";"Plasma kallikrein inhibitor";"";"";"CHEMBL2000";"Plasma kallikrein";"INHIBITOR";"SINGLE PROTEIN";"Homo sapiens";"";"";"{'CHEMBL6067995': [{'ref_id': 'label/2020/214094s000lbl.pdf', 'ref_url': 'http://www.accessdata.fda.gov/drugsatfda_docs/label/2020/214094s000lbl.pdf', 'ref_type': 'FDA'}]}";"Berotralstat (INN, USAN)|Berotralstat hydrochloride (USAN)|";"CHEMBL5189739"
"CHEMBL3039525";"GOLVATINIB";"Small molecule";"2";"None";"'-tinib'";"CN1CCN(C2CCN(C(=O)Nc3cc(Oc4ccc(NC(=O)C5(C(=O)Nc6ccc(F)cc6)CC5)c(F)c4)ccn3)CC2)CC1";"Vascular endothelial growth factor receptor 2 inhibitor";"";"";"CHEMBL279";"Vascular endothelial growth factor receptor 2";"INHIBITOR";"SINGLE PROTEIN";"Homo sapiens";"";"";"{'CHEMBL3039525': [{'ref_id': '19832844', 'ref_url': 'http://europepmc.org/abstract/MED/19832844', 'ref_type': 'PubMed'}, {'ref_id': '25110867', 'ref_url': 'http://europepmc.org/abstract/MED/25110867', 'ref_type': 'PubMed'}]}";"Golvatinib (INN, USAN, USAN)|Golvatinib tartrate (USAN)|";"CHEMBL3039525"
"CHEMBL1663";"PERFLUTREN";"Small molecule";"4";"1998";"'perflu-'";"FC(F)(F)C(F)(F)C(F)(F)F";"Diagnostic agent";"Produced in lipid microspheres as a diagnostic agent";"";"";"";"None";"";"";"";"";"{'CHEMBL1663': [{'ref_id': 'label/2015/021064s017lbl.pdf', 'ref_url': 'https://www.accessdata.fda.gov/drugsatfda_docs/label/2015/021064s017lbl.pdf', 'ref_type': 'FDA'}]}";"Perfluoropropane (MI)|Perflutren (INN, JAN, USAN)|";"CHEMBL1663"
"CHEMBL482968";"ENMD-2076";"Small molecule";"2";"None";"";"Cc1cc(Nc2cc(N3CCN(C)CC3)nc(/C=C/c3ccccc3)n2)n[nH]1";"Serine/threonine-protein kinase Aurora-A inhibitor";"Tartrate salt of ENMD-981693";"";"CHEMBL4722";"Aurora kinase A";"INHIBITOR";"SINGLE PROTEIN";"Homo sapiens";"";"";"{'CHEMBL482968': [{'ref_id': 'http://www.casipharmaceuticals.com/files/enmd_corporate_april_2008.pdf', 'ref_url': 'http://www.casipharmaceuticals.com/files/enmd_corporate_april_2008.pdf', 'ref_type': 'Other'}, {'ref_id': '21177375', 'ref_url': 'http://europepmc.org/abstract/MED/21177375', 'ref_type': 'PubMed'}, {'ref_id': '22397360', 'ref_url': 'http://europepmc.org/abstract/MED/22397360', 'ref_type': 'PubMed'}]}";"Enmd-2076";"CHEMBL482968"
"CHEMBL5316165";"LUTETIUM CHLORIDE";"Small molecule";"4";"2015";"";"None";"Diagnostic agent";"";"";"";"";"None";"";"";"";"";"{'CHEMBL5315062': [{'ref_id': 'https://www.ema.europa.eu/en/documents/product-information/lutetium-177lu-chloride-billev-previously-illuzyce-epar-product-information_en.pdf', 'ref_url': 'https://www.ema.europa.eu/en/documents/product-information/lutetium-177lu-chloride-billev-previously-illuzyce-epar-product-information_en.pdf', 'ref_type': 'EMA'}]}";"Lutetium (177lu) chloride|Lutetium chloride (177lucl3)|Lutetium-177 chloride|Lutetium-177 trichloride";"CHEMBL5316165"
"CHEMBL4297517";"MAVACAMTEN";"Small molecule";"4";"2022";"'-camten'";"CC(C)n1c(=O)cc(N[C@@H](C)c2ccccc2)[nH]c1=O";"Cardiac myosin inhibitor";"";"";"CHEMBL3831286";"Cardiac myosin";"INHIBITOR";"PROTEIN COMPLEX";"Homo sapiens";"";"";"{'CHEMBL4297517': [{'ref_id': 'setid=669c936b-3ee6-4e36-8a22-79dd11b1255b', 'ref_url': 'https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=669c936b-3ee6-4e36-8a22-79dd11b1255b', 'ref_type': 'DailyMed'}]}";"Mavacamten (INN, USAN)|";"CHEMBL4297517"
"CHEMBL5315082";"CANINE PARAINFLUENZA VIRUS, LEPTOSPIRA AND RABIES VIRUS";"Unknown";"-1";"None";"'vir-'";"None";"Biological vaccine - induces immune response";"Approved veterinary";"";"";"";"None";"";"";"";"";"{'CHEMBL5315082': [{'ref_id': 'https://www.ema.europa.eu/en/documents/product-information/versican-plus-pi/l4r-epar-product-information_en.pdf', 'ref_url': 'https://www.ema.europa.eu/en/documents/product-information/versican-plus-pi/l4r-epar-product-information_en.pdf', 'ref_type': 'EMA'}]}";"Canine parainfluenza virus, leptospira and rabies virus";"CHEMBL5315082"
"CHEMBL4298134";"OBEXELIMAB";"Antibody";"3";"None";"'-mab'";"None";"Low affinity immunoglobulin gamma Fc region receptor II-b inhibitor";"";"";"CHEMBL4662940";"Low affinity immunoglobulin gamma Fc region receptor II-b";"INHIBITOR";"SINGLE PROTEIN";"Homo sapiens";"";"";"{'CHEMBL4298134': [{'ref_id': '33748165', 'ref_url': 'https://pubmed.ncbi.nlm.nih.gov/33748165/', 'ref_type': 'PubMed'}]}";"Obexelimab (INN, USAN)|";"CHEMBL4298134"
"CHEMBL70";"MORPHINE";"Small molecule";"4";"1984";"";"CN1CC[C@]23c4c5ccc(O)c4O[C@H]2[C@@H](O)C=C[C@H]3[C@H]1C5";"Mu opioid receptor agonist";"";"";"CHEMBL233";"Mu-type opioid receptor";"AGONIST";"SINGLE PROTEIN";"Homo sapiens";"";"";"{'CHEMBL2103744': [{'ref_id': 'label/2010/018565s020lbl.pdf', 'ref_url': 'http://www.accessdata.fda.gov/drugsatfda_docs/label/2010/018565s020lbl.pdf', 'ref_type': 'FDA'}]}";"Morphine hydrochloride hydrate (JAN)|Morphine sulfate anhydrous (MI)|Morphine sulfate cii (USP)|Morphine sulfate hydrate (JAN)|Morphine sulfate pentahydrate (MI)|Hydromorphone hydrochloride impurity, morphine- (USP)|Morphine (MI)|";"CHEMBL70"
"CHEMBL4297590";"DARIDOREXANT";"Small molecule";"4";"2022";"";"COc1ccc(-n2nccn2)c(C(=O)N2CCC[C@@]2(C)c2nc3c(C)c(Cl)ccc3[nH]2)c1";"Orexin receptor 1 antagonist";"";"";"CHEMBL5113";"Orexin/Hypocretin receptor type 1";"ANTAGONIST";"SINGLE PROTEIN";"Homo sapiens";"";"";"{'CHEMBL4650216': [{'ref_id': 'setid=3a2d1503-b816-40c9-9fac-7e03c5a3bcef', 'ref_url': 'https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=3a2d1503-b816-40c9-9fac-7e03c5a3bcef', 'ref_type': 'DailyMed'}]}";"Daridorexant hydrochloride (USAN)|Daridorexant (INN, USAN)|Nemorexant (INN)|";"CHEMBL4297590"
"CHEMBL5314588";"PERFLUOROHEXYLOCTANE";"Small molecule";"4";"2023";"'perflu-'";"CCCCCCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";"Unknown";"";"";"";"";"None";"";"";"";"";"{'CHEMBL5314588': [{'ref_id': 'label/2023/216675s000lbl.pdf', 'ref_url': 'https://www.accessdata.fda.gov/drugsatfda_docs/label/2023/216675s000lbl.pdf', 'ref_type': 'FDA'}]}";"Perfluorohexyloctane (INN, USAN)|";"CHEMBL5314588"
"CHEMBL4297863";"REMTOLUMAB";"Antibody";"2";"None";"'-mab'";"None";"Interleukin 17A inhibitor";"";"";"CHEMBL3390822";"Interleukin-17A";"INHIBITOR";"SINGLE PROTEIN";"Homo sapiens";"";"";"{'CHEMBL4297863': [{'ref_id': '28744796', 'ref_url': 'http://europepmc.org/abstract/MED/28744796', 'ref_type': 'PubMed'}, {'ref_id': '28941216', 'ref_url': 'http://europepmc.org/abstract/MED/28941216', 'ref_type': 'PubMed'}, {'ref_id': '31508202', 'ref_url': 'http://europepmc.org/abstract/MED/31508202', 'ref_type': 'PubMed'}]}";"Remtolumab (INN)|";"CHEMBL4297863"
"CHEMBL1183349";"ISAVUCONAZONIUM";"Small molecule";"4";"2015";"'-ium; -onium'";"CNCC(=O)OCc1cccnc1N(C)C(=O)OC(C)[n+]1cnn(C[C@](O)(c2cc(F)ccc2F)[C@@H](C)c2nc(-c3ccc(C#N)cc3)cs2)c1";"Lanosterol 14-alpha demethylase inhibitor";"";"";"CHEMBL3390825";"Lanosterol 14-alpha demethylase";"INHIBITOR";"SINGLE PROTEIN";"Mucorales";"";"";"{'CHEMBL3137333': [{'ref_id': 'label/2015/207500s001,207501s001lbl.pdf', 'ref_url': 'http://www.accessdata.fda.gov/drugsatfda_docs/label/2015/207500s001,207501s001lbl.pdf', 'ref_type': 'FDA'}]}";"Isavuconazonium sulfate (USAN)|Isavuconazonium (USAN)|";"CHEMBL1183349"
"CHEMBL2364968";"ERGOLOID";"Unknown";"4";"1953";"";"CC(C)C[C@H]1C(=O)N2CCC[C@H]2[C@]2(O)O[C@](NC(=O)[C@@H]3C[C@@H]4c5cccc6[nH]cc(c56)C[C@H]4N(C)C3)(C(C)C)C(=O)N12.CC(C)[C@@]1(NC(=O)[C@@H]2C[C@@H]3c4cccc5[nH]cc(c45)C[C@H]3N(C)C2)O[C@@]2(O)[C@@H]3CCCN3C(=O)[C@H](Cc3ccccc3)N2C1=O.CC(C)[C@H]1C(=O)N2CCC[C@H]2[C@]2(O)O[C@](NC(=O)[C@@H]3C[C@@H]4c5cccc6[nH]cc(c56)C[C@H]4N(C)C3)(C(C)C)C(=O)N12.CCC(C)[C@H]1C(=O)N2CCC[C@H]2[C@]2(O)O[C@](NC(=O)[C@@H]3C[C@@H]4c5cccc6[nH]cc(c56)C[C@H]4N(C)C3)(C(C)C)C(=O)N12";"Adrenergic receptor alpha antagonist";"";"";"CHEMBL2095203";"Adrenergic receptor alpha";"ANTAGONIST";"PROTEIN FAMILY";"Homo sapiens";"";"";"{'CHEMBL2311030': [{'ref_id': '2869188', 'ref_url': 'http://europepmc.org/abstract/MED/2869188', 'ref_type': 'PubMed'}]}";"Co-dergocrine mesilate (BAN)|Co-dergocrine mesylate (BAN)|Dihydroergotoxine mesilate (JAN)|Ergoloid mesylates (MI, USAN, USP)|";"CHEMBL2364968"
"CHEMBL5315079";"DEPREOTIDE TRIFLUOROACETATE";"Small molecule";"4";"2000";"'-tide'";"None";"Diagnostic agent";"";"";"";"";"None";"";"";"";"";"{'CHEMBL5315079': [{'ref_id': 'https://www.ema.europa.eu/en/documents/product-information/neospect-epar-product-information_en.pdf', 'ref_url': 'https://www.ema.europa.eu/en/documents/product-information/neospect-epar-product-information_en.pdf', 'ref_type': 'EMA'}]}";"Depreotide trifluoroacetate";"CHEMBL5315079"
"CHEMBL2108332";"BEPERMINOGENE PERPLASMID";"Gene";"4";"2019";"";"None";"Hepatocyte growth factor receptor agonist";"Induces angiogenesis.";"";"CHEMBL3717";"Hepatocyte growth factor receptor";"AGONIST";"SINGLE PROTEIN";"Homo sapiens";"";"";"{'CHEMBL2108332': [{'ref_id': 'https://www.pmda.go.jp/files/000231386.pdf', 'ref_url': 'https://www.pmda.go.jp/files/000231386.pdf', 'ref_type': 'PMDA'}, {'ref_id': '20393508', 'ref_url': 'http://europepmc.org/abstract/MED/20393508', 'ref_type': 'PubMed'}]}";"Beperminogene perplasmid (INN)|";"CHEMBL2108332"
"CHEMBL314691";"BQ-123";"Protein";"2";"None";"";"CC(C)C[C@@H]1NC(=O)[C@@H](C(C)C)NC(=O)[C@@H]2CCCN2C(=O)[C@@H](CC(=O)O)NC(=O)[C@@H](Cc2c[nH]c3ccccc23)NC1=O";"Endothelin receptor ET-A antagonist";"";"";"CHEMBL252";"Endothelin-1 receptor";"ANTAGONIST";"SINGLE PROTEIN";"Homo sapiens";"";"";"{'CHEMBL314691': [{'ref_id': '16364829', 'ref_url': 'https://pubmed.ncbi.nlm.nih.gov/16364829/', 'ref_type': 'PubMed'}]}";"Bq-123|Cyclo(d-trp-d-asp-pro-d-val-leu)";"CHEMBL314691"
"CHEMBL2135460";"TERLIPRESSIN";"Protein";"4";"2022";"'-pressin'";"NCCCC[C@H](NC(=O)[C@@H]1CCCN1C(=O)[C@@H]1CSSC[C@H](NC(=O)CNC(=O)CNC(=O)CN)C(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CC(N)=O)C(=O)N1)C(=O)NCC(N)=O";"Vasopressin V2 receptor binding agent";"";"";"CHEMBL1790";"Vasopressin V2 receptor";"BINDING AGENT";"SINGLE PROTEIN";"Homo sapiens";"";"";"{'CHEMBL2135460': [{'ref_id': 'setid=3a35b86c-f451-4fac-8499-43019e4da354', 'ref_url': 'https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=3a35b86c-f451-4fac-8499-43019e4da354', 'ref_type': 'DailyMed'}]}";"Terlipressin (BAN, INN, MI, USAN)|Terlipressin acetate (JAN)|";"CHEMBL2135460"
"CHEMBL33986";"BUTORPHANOL";"Small molecule";"4";"1978";"'-orphan-'";"Oc1ccc2c(c1)[C@@]13CCCC[C@@]1(O)[C@@H](C2)N(CC1CCC1)CC3";"Mu opioid receptor partial agonist";"May be mixed agonist/antagonist";"";"CHEMBL233";"Mu-type opioid receptor";"PARTIAL AGONIST";"SINGLE PROTEIN";"Homo sapiens";"";"";"{'CHEMBL299400': [{'ref_id': 'setid=b8e48063-0b40-ee43-85c1-4ef2de80c404#nlm34090-1', 'ref_url': 'http://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=b8e48063-0b40-ee43-85c1-4ef2de80c404#nlm34090-1', 'ref_type': 'DailyMed'}]}";"Butorphanol (BAN, INN, MI, USAN)|Butorphanol tartrate (BAN, JAN, MI, USAN, USP)|Butorphanol tartrate civ (USP)|";"CHEMBL33986"
"CHEMBL1173655";"AFATINIB";"Small molecule";"4";"2013";"'-tinib'";"CN(C)C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1";"Epidermal growth factor receptor erbB1 inhibitor";"Afatinib covalently binds to the kinase domains of EGFR (ErbB1), HER2 (ErbB2), and HER4 (ErbB4) and irreversibly inhibits tyrosine kinase autophosphorylation, resulting in downregulation of ErbB signaling";"";"CHEMBL203";"Epidermal growth factor receptor";"INHIBITOR";"SINGLE PROTEIN";"Homo sapiens";"";"";"{'CHEMBL2105712': [{'ref_id': 'fd638e5e-8032-e7ca-0179-95e96ab5d387', 'ref_url': 'http://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=fd638e5e-8032-e7ca-0179-95e96ab5d387', 'ref_type': 'DailyMed'}]}";"Afatinib dimaleate (MI, USAN)|Afatinib maleate (JAN)|Afatinib (INN, MI, USAN)|";"CHEMBL1173655"
"CHEMBL2108964";"INSULIN, ISOPHANE";"Protein";"3";"None";"";"None";"Insulin receptor agonist";"";"";"CHEMBL1981";"Insulin receptor";"AGONIST";"SINGLE PROTEIN";"Homo sapiens";"";"";"{'CHEMBL2108964': [{'ref_id': '31436533', 'ref_url': 'https://pubmed.ncbi.nlm.nih.gov/31436533/', 'ref_type': 'PubMed'}]}";"Insulin injection (JAN)|Insulin, isophane (BAN, INN, USP)|Isophane (aqueous suspension) (JAN)|Isophane insulin (INN)|";"CHEMBL2108964"
"CHEMBL5095451";"ETRANACOGENE DEZAPARVOVEC";"Gene";"4";"2023";"";"None";"Coagulation factor IX exogenous protein";"AAV5 based vector containing a codon-optimised cDNA of the human coagulation Factor IX variant R338L (FIX-Padua) gene under the control of a liver-specific promoter (LP1)";"";"CHEMBL2016";"Coagulation factor IX";"EXOGENOUS PROTEIN";"SINGLE PROTEIN";"Homo sapiens";"";"";"{'CHEMBL5095451': [{'ref_id': 'https://www.ema.europa.eu/en/documents/product-information/hemgenix-epar-product-information_en.pdf', 'ref_url': 'https://www.ema.europa.eu/en/documents/product-information/hemgenix-epar-product-information_en.pdf', 'ref_type': 'EMA'}]}";"Etranacogene dezaparvovec (USAN)|";"CHEMBL5095451"
"CHEMBL2109046";"INSULIN, PROTAMINE ZINC";"Protein";"4";"None";"";"None";"Insulin receptor agonist";"";"";"CHEMBL1981";"Insulin receptor";"AGONIST";"SINGLE PROTEIN";"Homo sapiens";"";"";"{'CHEMBL2109046': [{'ref_id': '31436533', 'ref_url': 'https://pubmed.ncbi.nlm.nih.gov/31436533/', 'ref_type': 'PubMed'}]}";"Insulin zinc protamine injection (aqueous suspension) (JAN)|Insulin, protamine zinc (USP)|Protamine zinc insulin injection (INN)|";"CHEMBL2109046"
"CHEMBL2397415";"ZAVEGEPANT";"Small molecule";"4";"2023";"'-gepant'";"Cc1cc(C[C@@H](NC(=O)N2CCC(c3cc4ccccc4[nH]c3=O)CC2)C(=O)N2CCN(C3CCN(C)CC3)CC2)cc2cn[nH]c12";"Calcitonin gene-related peptide type 1 receptor antagonist";"";"";"CHEMBL3798";"Calcitonin gene-related peptide type 1 receptor";"ANTAGONIST";"SINGLE PROTEIN";"Homo sapiens";"";"";"{'CHEMBL4650220': [{'ref_id': 'label/2023/216386s000lbl.pdf', 'ref_url': 'https://www.accessdata.fda.gov/drugsatfda_docs/label/2023/216386s000lbl.pdf', 'ref_type': 'FDA'}]}";"Zavegepant hydrochloride (USAN)|Zavegepant (INN, USAN)|";"CHEMBL2397415"
"CHEMBL278020";"NEOSTIGMINE";"Small molecule";"4";"2013";"'-stigmine'";"CN(C)C(=O)Oc1cccc([N+](C)(C)C)c1";"Acetylcholinesterase inhibitor";"";"";"CHEMBL220";"Acetylcholinesterase";"INHIBITOR";"SINGLE PROTEIN";"Homo sapiens";"";"";"{'CHEMBL211471': [{'ref_id': 'setid=79ee2111-d65c-11e1-9b23-0800200c9a66#nlm34090-1', 'ref_url': 'http://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=79ee2111-d65c-11e1-9b23-0800200c9a66#nlm34090-1', 'ref_type': 'DailyMed'}]}";"Neostigmine (MI)|Neostigmine methyl sulfate (MI)|Neo proserine (JAN)|Neostigmine bromide (INN)|";"CHEMBL278020"
"CHEMBL905";"RIZATRIPTAN";"Small molecule";"4";"1998";"'-triptan'";"CN(C)CCc1c[nH]c2ccc(Cn3cncn3)cc12";"Serotonin 1d (5-HT1d) receptor agonist";"";"Selective";"CHEMBL1983";"5-hydroxytryptamine receptor 1D";"AGONIST";"SINGLE PROTEIN";"Homo sapiens";"";"";"{'CHEMBL1201032': [{'ref_id': 'label/2011/020864s011s016s017s018s019,020865s012s016s018s020s021lbl.pdf', 'ref_url': 'http://www.accessdata.fda.gov/drugsatfda_docs/label/2011/020864s011s016s017s018s019,020865s012s016s018s020s021lbl.pdf', 'ref_type': 'FDA'}]}";"Rizatriptan (BAN, INN, MI)|Rizatriptan benzoate (JAN, MI, USAN, USP)|Rizatriptan sulfate (USAN)|";"CHEMBL905"
"CHEMBL4594608";"AXATILIMAB";"Antibody";"4";"None";"'-mab'";"None";"Macrophage colony stimulating factor receptor inhibitor";"";"";"CHEMBL1844";"Macrophage colony-stimulating factor 1 receptor";"INHIBITOR";"SINGLE PROTEIN";"Homo sapiens";"";"";"{'CHEMBL4594608': [{'ref_id': 'https://ash.confex.com/ash/2020/webprogram/Paper141553.html', 'ref_url': 'https://ash.confex.com/ash/2020/webprogram/Paper141553.html', 'ref_type': 'Other'}]}";"Axatilimab (INN, USAN)|";"CHEMBL4594608"
"CHEMBL298817";"ALBACONAZOLE";"Small molecule";"2";"None";"'-conazole'";"C[C@@H](n1cnc2cc(Cl)ccc2c1=O)[C@](O)(Cn1cncn1)c1ccc(F)cc1F";"Lanosterol 14-alpha demethylase inhibitor";"";"";"CHEMBL4662933";"Lanosterol 14-alpha demethylase";"INHIBITOR";"SINGLE PROTEIN";"Fungi";"";"";"{'CHEMBL298817': [{'ref_id': '24900660', 'ref_url': 'https://pubmed.ncbi.nlm.nih.gov/24900660/', 'ref_type': 'PubMed'}]}";"Albaconazole (INN, USAN)|";"CHEMBL298817"
"CHEMBL277535";"BIFONAZOLE";"Small molecule";"4";"None";"";"c1ccc(-c2ccc(C(c3ccccc3)n3ccnc3)cc2)cc1";"HMG-CoA reductase inhibitor";"In dermatophytes, HMG-CoA reductase is also inhibited.";"";"CHEMBL4804261";"3-hydroxy-3-methylglutaryl-coenzyme A reductase";"INHIBITOR";"SINGLE PROTEIN";"Dermatophytes";"";"";"{'CHEMBL277535': [{'ref_id': '6396116', 'ref_url': 'https://pubmed.ncbi.nlm.nih.gov/6396116/', 'ref_type': 'PubMed'}]}";"Bifonazole (BAN, INN, JAN, MI, USAN)|";"CHEMBL277535"
